Year,Month,Day,Hour,Minute,Second,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Zodiac,Daylight,Phase
2018,2,14,0,0,0,324.734407,300.809419,321.813156,333.242606,250.867419,232.178651,275.839088,25.092265,342.998157,289.972189,Aquarius,10.484087,336.075014
2018,2,14,6,0,0,324.987089,303.781078,322.253812,333.555620,251.018621,232.196307,275.861686,25.100884,343.007270,289.979443,Aquarius,10.494618,338.793984
2018,2,14,12,0,0,325.239732,306.759076,322.695349,333.868614,251.169777,232.213784,275.884220,25.109541,343.016392,289.986680,Aquarius,10.505179,341.519347
2018,2,14,18,0,0,325.492355,309.744388,323.137764,334.181589,251.320895,232.231079,275.906689,25.118246,343.025524,289.993903,Aquarius,10.515773,344.252024
2018,2,15,0,0,0,325.744979,312.737994,323.581061,334.494548,251.471965,232.248202,275.929095,25.126995,343.034668,290.001105,Aquarius,10.526398,346.993022
2018,2,15,6,0,0,325.997544,315.740849,324.025233,334.807492,251.622996,232.265148,275.951436,25.135782,343.043819,290.008291,Aquarius,10.537053,349.743297
2018,2,15,12,0,0,326.250109,318.753936,324.470280,335.120412,251.773979,232.281910,275.973712,25.144616,343.052982,290.015457,Aquarius,10.547739,352.503831
2018,2,15,18,0,0,326.502636,321.778202,324.916205,335.433317,251.924922,232.298493,275.995924,25.153488,343.062152,290.022610,Aquarius,10.558456,355.275571
2018,2,16,0,0,0,326.755123,324.814587,325.363006,335.746206,252.075819,232.314897,276.018070,25.162404,343.071332,290.029741,Aquarius,10.569202,358.059458
2018,2,16,6,0,0,327.007611,327.864031,325.810684,336.059074,252.226674,232.331128,276.040151,25.171362,343.080523,290.036859,Aquarius,10.579979,0.856430
2018,2,16,12,0,0,327.260059,330.927442,326.259235,336.371926,252.377485,232.347174,276.062167,25.180362,343.089719,290.043955,Aquarius,10.590785,3.667398
2018,2,16,18,0,0,327.512508,334.005703,326.708654,336.684758,252.528249,232.363038,276.084116,25.189408,343.098928,290.051033,Aquarius,10.601622,6.493214
2018,2,17,0,0,0,327.764879,337.099682,327.158935,336.997571,252.678970,232.378724,276.105999,25.198488,343.108144,290.058095,Aquarius,10.612487,9.334804
2018,2,17,6,0,0,328.017250,340.210206,327.610080,337.310367,252.829643,232.394229,276.127815,25.207617,343.117371,290.065137,Aquarius,10.623381,12.192967
2018,2,17,12,0,0,328.269582,343.338083,328.062086,337.623143,252.980274,232.409557,276.149565,25.216780,343.126602,290.072158,Aquarius,10.634305,15.068482
2018,2,17,18,0,0,328.521914,346.484058,328.514943,337.935901,253.130855,232.424695,276.171248,25.225991,343.135845,290.079164,Aquarius,10.645256,17.962150
2018,2,18,0,0,0,328.774207,349.648849,328.968652,338.248638,253.281394,232.439662,276.192862,25.235239,343.145092,290.086148,Aquarius,10.656237,20.874633
2018,2,18,6,0,0,329.026500,352.833113,329.423205,338.561359,253.431885,232.454437,276.214410,25.244527,343.154352,290.093115,Aquarius,10.667246,23.806617
2018,2,18,12,0,0,329.278716,356.037457,329.878592,338.874061,253.582331,232.469036,276.235890,25.253863,343.163615,290.100064,Aquarius,10.678282,26.758736
2018,2,18,18,0,0,329.530931,359.262424,330.334811,339.186739,253.732728,232.483447,276.257301,25.263232,343.172891,290.106994,Aquarius,10.689347,29.731478
2018,2,19,0,0,0,329.783147,2.508492,330.791854,339.499403,253.883081,232.497680,276.278644,25.272646,343.182171,290.113905,Aquarius,10.700439,32.725348
2018,2,19,6,0,0,330.035285,5.776065,331.249715,339.812043,254.033385,232.511723,276.299920,25.282099,343.191459,290.120797,Pisces,10.711558,35.740778
2018,2,19,12,0,0,330.287422,9.065471,331.708376,340.124665,254.183643,232.525586,276.321125,25.291593,343.200755,290.127668,Pisces,10.722704,38.778040
2018,2,19,18,0,0,330.539560,12.376955,332.167837,340.437268,254.333850,232.539266,276.342262,25.301128,343.210057,290.134521,Pisces,10.733878,41.837409
2018,2,20,0,0,0,330.791620,15.710675,332.628085,340.749850,254.484011,232.552761,276.363328,25.310702,343.219369,290.141354,Pisces,10.745078,44.919041
2018,2,20,6,0,0,331.043680,19.066702,333.089110,341.062417,254.634123,232.566071,276.384326,25.320313,343.228687,290.148169,Pisces,10.756303,48.023033
2018,2,20,12,0,0,331.295702,22.445001,333.550897,341.374959,254.784189,232.579193,276.405254,25.329967,343.238011,290.154961,Pisces,10.767555,51.149298
2018,2,20,18,0,0,331.547723,25.845451,334.013435,341.687480,254.934204,232.592134,276.426110,25.339658,343.247340,290.161734,Pisces,10.778834,54.297741
2018,2,21,0,0,0,331.799705,29.267819,334.476712,341.999986,255.084171,232.604888,276.446897,25.349391,343.256677,290.168489,Pisces,10.790138,57.468130
2018,2,21,6,0,0,332.051610,32.711777,334.940710,342.312470,255.234089,232.617455,276.467613,25.359162,343.266022,290.175225,Pisces,10.801466,60.660164
2018,2,21,12,0,0,332.303553,36.176890,335.405419,342.624929,255.383954,232.629840,276.488258,25.368974,343.275372,290.181937,Pisces,10.812821,63.873351
2018,2,21,18,0,0,332.555419,39.662619,335.870815,342.937372,255.533772,232.642037,276.508832,25.378824,343.284726,290.188632,Pisces,10.824201,67.107184
2018,2,22,0,0,0,332.807285,43.168320,336.336886,343.249793,255.683541,232.654044,276.529335,25.388708,343.294087,290.195305,Pisces,10.835604,70.361042
2018,2,22,6,0,0,333.059112,46.693253,336.803612,343.562193,255.833256,232.665869,276.549766,25.398638,343.303457,290.201961,Pisces,10.847033,73.634131
2018,2,22,12,0,0,333.310939,50.236584,337.270970,343.874572,255.982924,232.677503,276.570123,25.408603,343.312830,290.208590,Pisces,10.858486,76.925648
2018,2,22,18,0,0,333.562688,53.797373,337.738946,344.186930,256.132541,232.688952,276.590410,25.418607,343.322211,290.215204,Pisces,10.869963,80.234675
2018,2,23,0,0,0,333.814476,57.374597,338.207510,344.499265,256.282105,232.700213,276.610624,25.428648,343.331596,290.221795,Pisces,10.881464,83.560139
2018,2,23,6,0,0,334.066187,60.967150,338.676643,344.811581,256.431617,232.711282,276.630766,25.438731,343.340986,290.228368,Pisces,10.892989,86.900959
2018,2,23,12,0,0,334.317858,64.573860,339.146317,345.123875,256.581078,232.722170,276.650833,25.448849,343.350381,290.234916,Pisces,10.904536,90.255989
2018,2,23,18,0,0,334.569569,68.193466,339.616508,345.436149,256.730486,232.732862,276.670828,25.459003,343.359782,290.241447,Pisces,10.916108,93.623917
2018,2,24,0,0,0,334.821162,71.824667,340.087190,345.748401,256.879844,232.743372,276.690750,25.469196,343.369186,290.247952,Pisces,10.927701,97.003494
2018,2,24,6,0,0,335.072756,75.466103,340.558329,346.060631,257.029147,232.753688,276.710598,25.479429,343.378597,290.254440,Pisces,10.939317,100.393333
2018,2,24,12,0,0,335.324350,79.116371,341.029896,346.372839,257.178397,232.763814,276.730370,25.489694,343.388010,290.260908,Pisces,10.950956,103.792004
2018,2,24,18,0,0,335.575905,82.774044,341.501863,346.685025,257.327596,232.773754,276.750071,25.500005,343.397430,290.267350,Pisces,10.962617,107.198135
2018,2,25,0,0,0,335.827421,86.437660,341.974190,346.997189,257.476738,232.783507,276.769695,25.510344,343.406853,290.273773,Pisces,10.974300,110.610236
2018,2,25,6,0,0,336.078898,90.105756,342.446843,347.309331,257.625829,232.793068,276.789245,25.520725,343.416282,290.280177,Pisces,10.986004,114.026844
2018,2,25,12,0,0,336.330376,93.776858,342.919784,347.621451,257.774866,232.802434,276.808720,25.531141,343.425715,290.286554,Pisces,10.997730,117.446486
2018,2,25,18,0,0,336.581814,97.449502,343.392978,347.933548,257.923848,232.811614,276.828120,25.541594,343.435150,290.292916,Pisces,11.009477,120.867697
2018,2,26,0,0,0,336.833214,101.122235,343.866382,348.245624,258.072773,232.820600,276.847444,25.552081,343.444589,290.299252,Pisces,11.021245,124.289024
2018,2,26,6,0,0,337.084574,104.793626,344.339950,348.557676,258.221646,232.829401,276.866692,25.562608,343.454033,290.305564,Pisces,11.033035,127.709037
2018,2,26,12,0,0,337.335935,108.462273,344.813638,348.869707,258.370462,232.838008,276.885865,25.573169,343.463480,290.311860,Pisces,11.044844,131.126334
2018,2,26,18,0,0,337.587218,112.126818,345.287402,349.181713,258.519223,232.846422,276.904961,25.583767,343.472930,290.318127,Pisces,11.056673,134.539582
2018,2,27,0,0,0,337.838540,115.785929,345.761189,349.493698,258.667927,232.854647,276.923981,25.594399,343.482384,290.324376,Pisces,11.068523,137.947397
2018,2,27,6,0,0,338.089784,119.438334,346.234951,349.805661,258.816576,232.862680,276.942924,25.605069,343.491840,290.330601,Pisces,11.080393,141.348532
2018,2,27,12,0,0,338.341028,123.082801,346.708634,350.117598,258.965169,232.870520,276.961790,25.615771,343.501300,290.336807,Pisces,11.092282,144.741785
2018,2,27,18,0,0,338.592194,126.718165,347.182182,350.429512,259.113704,232.878168,276.980579,25.626511,343.510764,290.342985,Pisces,11.104190,148.125962
2018,2,28,0,0,0,338.843361,130.343312,347.655537,350.741404,259.262181,232.885624,276.999290,25.637288,343.520228,290.349146,Pisces,11.116117,151.499949
2018,2,28,6,0,0,339.094527,133.957187,348.128639,351.053273,259.410601,232.892887,277.017924,25.648095,343.529697,290.355286,Pisces,11.128064,154.862665
2018,2,28,12,0,0,339.345616,137.558807,348.601425,351.365117,259.558965,232.899955,277.036481,25.658939,343.539167,290.361396,Pisces,11.140029,158.213180
2018,2,28,18,0,0,339.596666,141.147231,349.073833,351.676939,259.707267,232.906838,277.054958,25.669820,343.548640,290.367490,Pisces,11.152011,161.550553
2018,3,1,0,0,0,339.847715,144.721605,349.545791,351.988737,259.855514,232.913521,277.073357,25.680734,343.558115,290.373557,Pisces,11.164012,164.873877
2018,3,1,6,0,0,340.098765,148.281132,350.017231,352.300510,260.003700,232.920012,277.091678,25.691681,343.567593,290.379600,Pisces,11.176032,168.182381
2018,3,1,12,0,0,340.349737,151.825075,350.488082,352.612260,260.151828,232.926315,277.109919,25.702662,343.577070,290.385623,Pisces,11.188068,171.475355
2018,3,1,18,0,0,340.600671,155.352772,350.958267,352.923986,260.299898,232.932419,277.128082,25.713680,343.586552,290.391623,Pisces,11.200123,174.752084
2018,3,2,0,0,0,340.851604,158.863618,351.427710,353.235688,260.447904,232.938329,277.146166,25.724728,343.596033,290.397597,Pisces,11.212193,178.012016
2018,3,2,6,0,0,341.102498,162.357073,351.896330,353.547365,260.595855,232.944051,277.164169,25.735813,343.605519,290.403549,Pisces,11.224281,181.254584
2018,3,2,12,0,0,341.353354,165.832669,352.364046,353.859017,260.743742,232.949577,277.182094,25.746932,343.615003,290.409478,Pisces,11.236386,184.479322
2018,3,2,18,0,0,341.604170,169.289993,352.830769,354.170646,260.891569,232.954904,277.199937,25.758080,343.624490,290.415385,Pisces,11.248507,187.685814
2018,3,3,0,0,0,341.854987,172.728698,353.296415,354.482250,261.039336,232.960038,277.217702,25.769262,343.633978,290.421267,Pisces,11.260644,190.873714
2018,3,3,6,0,0,342.105765,176.148496,353.760890,354.793829,261.187040,232.964976,277.235384,25.780483,343.643466,290.427125,Pisces,11.272798,194.042735
2018,3,3,12,0,0,342.356465,179.549163,354.224102,355.105383,261.334684,232.969724,277.252986,25.791733,343.652955,290.432962,Pisces,11.284966,197.192679
2018,3,3,18,0,0,342.607165,182.930534,354.685955,355.416913,261.482263,232.974281,277.270507,25.803012,343.662445,290.438772,Pisces,11.297150,200.323355
2018,3,4,0,0,0,342.857865,186.292500,355.146349,355.728417,261.629783,232.978633,277.287948,25.814329,343.671936,290.444557,Pisces,11.309351,203.434626
2018,3,4,6,0,0,343.108527,189.635013,355.605185,356.039896,261.777238,232.982796,277.305307,25.825675,343.681428,290.450321,Pisces,11.321565,206.526498
2018,3,4,12,0,0,343.359110,192.958078,356.062358,356.351350,261.924629,232.986766,277.322584,25.837056,343.690920,290.456059,Pisces,11.333793,209.598977
2018,3,4,18,0,0,343.609694,196.261757,356.517761,356.662779,262.071959,232.990537,277.339779,25.848470,343.700408,290.461776,Pisces,11.346037,212.652070
2018,3,5,0,0,0,343.860238,199.546162,356.971284,356.974182,262.219223,232.994115,277.356893,25.859914,343.709902,290.467465,Pisces,11.358295,215.685916
2018,3,5,6,0,0,344.110744,202.811457,357.422819,357.285559,262.366424,232.997496,277.373923,25.871390,343.719392,290.473134,Pisces,11.370566,218.700707
2018,3,5,12,0,0,344.361211,206.057861,357.872249,357.596912,262.513560,233.000678,277.390870,25.882894,343.728883,290.478777,Pisces,11.382851,221.696634
2018,3,5,18,0,0,344.611717,209.285637,358.319459,357.908238,262.660630,233.003672,277.407736,25.894436,343.738376,290.484392,Pisces,11.395151,224.673934
2018,3,6,0,0,0,344.862106,212.495095,358.764330,358.219538,262.807636,233.006467,277.424518,25.906006,343.747866,290.489986,Pisces,11.407462,227.632997
2018,3,6,6,0,0,345.112496,215.686594,359.206741,358.530812,262.954575,233.009067,277.441218,25.917606,343.757356,290.495555,Pisces,11.419788,230.574101
2018,3,6,12,0,0,345.362846,218.860521,359.646571,358.842060,263.101449,233.011472,277.457834,25.929237,343.766845,290.501099,Pisces,11.432126,233.497661
2018,3,6,18,0,0,345.613158,222.017327,0.083693,359.153282,263.248256,233.013675,277.474366,25.940897,343.776331,290.506616,Pisces,11.444476,236.404154
2018,3,7,0,0,0,345.863469,225.157487,0.517981,359.464478,263.394997,233.015691,277.490814,25.952595,343.785819,290.512111,Pisces,11.456838,239.294028
2018,3,7,6,0,0,346.113703,228.281516,0.949306,359.775647,263.541671,233.017506,277.507179,25.964316,343.795303,290.517581,Pisces,11.469213,242.167800
2018,3,7,12,0,0,346.363937,231.389966,1.377539,0.086790,263.688276,233.019128,277.523458,25.976068,343.804788,290.523024,Pisces,11.481599,245.026019
2018,3,7,18,0,0,346.614132,234.483422,1.802547,0.397906,263.834814,233.020549,277.539653,25.987853,343.814270,290.528446,Pisces,11.493998,247.869272
2018,3,8,0,0,0,346.864288,237.562505,2.224197,0.708996,263.981283,233.021775,277.555763,25.999668,343.823754,290.533840,Pisces,11.506406,250.698205
2018,3,8,6,0,0,347.114444,240.627856,2.642353,1.020058,264.127684,233.022805,277.571788,26.011508,343.833231,290.539209,Pisces,11.518827,253.513408
2018,3,8,12,0,0,347.364561,243.680149,3.056882,1.331094,264.274016,233.023640,277.587729,26.023385,343.842709,290.544551,Pisces,11.531258,256.315606
2018,3,8,18,0,0,347.614601,246.720095,3.467645,1.642102,264.420277,233.024282,277.603584,26.035288,343.852185,290.549870,Pisces,11.543700,259.105485
2018,3,9,0,0,0,347.864640,249.748412,3.874505,1.953083,264.566471,233.024722,277.619354,26.047219,343.861658,290.555161,Pisces,11.556151,261.883790
2018,3,9,6,0,0,348.114641,252.765853,4.277322,2.264038,264.712592,233.024968,277.635037,26.059179,343.871129,290.560429,Pisces,11.568614,264.651220
2018,3,9,12,0,0,348.364603,255.773196,4.675960,2.574965,264.858644,233.025020,277.650634,26.071167,343.880598,290.565672,Pisces,11.581085,267.408604
2018,3,9,18,0,0,348.614526,258.771226,5.070278,2.885864,265.004624,233.024874,277.666145,26.083185,343.890063,290.570887,Pisces,11.593566,270.156704
2018,3,10,0,0,0,348.864410,261.760762,5.460137,3.196735,265.150533,233.024531,277.681569,26.095236,343.899528,290.576077,Pisces,11.606057,272.896337
2018,3,10,6,0,0,349.114294,264.742632,5.845396,3.507579,265.296370,233.023991,277.696908,26.107309,343.908989,290.581243,Pisces,11.618557,275.628332
2018,3,10,12,0,0,349.364140,267.717688,6.225917,3.818396,265.442135,233.023254,277.712160,26.119412,343.918449,290.586382,Pisces,11.631065,278.353567
2018,3,10,18,0,0,349.613946,270.686793,6.601560,4.129184,265.587827,233.022324,277.727322,26.131543,343.927901,290.591492,Pisces,11.643583,281.072850
2018,3,11,0,0,0,349.863714,273.650826,6.972187,4.439944,265.733447,233.021192,277.742399,26.143706,343.937351,290.596581,Pisces,11.656108,283.787118
2018,3,11,6,0,0,350.113442,276.610683,7.337657,4.750677,265.878992,233.019869,277.757389,26.155892,343.946801,290.601643,Pisces,11.668642,286.497235
2018,3,11,12,0,0,350.363132,279.567272,7.697838,5.061381,266.024464,233.018351,277.772291,26.168105,343.956245,290.606675,Pisces,11.681183,289.204139
2018,3,11,18,0,0,350.612822,282.521509,8.052589,5.372057,266.169862,233.016630,277.787104,26.180349,343.965687,290.611683,Pisces,11.693733,291.908693
2018,3,12,0,0,0,350.862434,285.474330,8.401776,5.682704,266.315185,233.014719,277.801831,26.192619,343.975123,290.616664,Pisces,11.706289,294.611884
2018,3,12,6,0,0,351.112046,288.426677,8.745265,5.993322,266.460432,233.012611,277.816468,26.204912,343.984556,290.621620,Pisces,11.718852,297.314628
2018,3,12,12,0,0,351.361581,291.379494,9.082924,6.303913,266.605604,233.010302,277.831016,26.217235,343.993985,290.626547,Pisces,11.731422,300.017897
2018,3,12,18,0,0,351.611154,294.333751,9.414623,6.614474,266.750701,233.007803,277.845475,26.229589,344.003412,290.631451,Pisces,11.743999,302.722606
2018,3,13,0,0,0,351.860650,297.290403,9.740231,6.925007,266.895720,233.005106,277.859847,26.241960,344.012832,290.636328,Pisces,11.756582,305.429765
2018,3,13,6,0,0,352.110106,300.250435,10.059622,7.235510,267.040663,233.002209,277.874130,26.254367,344.022247,290.641176,Pisces,11.769172,308.140332
2018,3,13,12,0,0,352.359524,303.214814,10.372671,7.545986,267.185529,232.999124,277.888324,26.266793,344.031662,290.645998,Pisces,11.781768,310.855273
2018,3,13,18,0,0,352.608942,306.184530,10.679255,7.856431,267.330317,232.995835,277.902426,26.279249,344.041069,290.650794,Pisces,11.794369,313.575577
2018,3,14,0,0,0,352.858321,309.160556,10.979254,8.166848,267.475027,232.992354,277.916440,26.291731,344.050470,290.655565,Pisces,11.806975,316.302247
2018,3,14,6,0,0,353.107622,312.143876,11.272549,8.477234,267.619657,232.988677,277.930364,26.304238,344.059869,290.660305,Pisces,11.819587,319.036237
2018,3,14,12,0,0,353.356924,315.135473,11.559025,8.787592,267.764210,232.984803,277.944197,26.316765,344.069259,290.665022,Pisces,11.832204,321.778532
2018,3,14,18,0,0,353.606186,318.136320,11.838571,9.097920,267.908682,232.980737,277.957941,26.329326,344.078647,290.669708,Pisces,11.844824,324.530132
2018,3,15,0,0,0,353.855449,321.147384,12.111075,9.408219,268.053075,232.976476,277.971595,26.341907,344.088028,290.674366,Pisces,11.857451,327.291948
